bodyId,type,type_lab,cluster,function,reference
26842,vMS13,vMS13,6,,
26916,AN18B023,AN18B023,0,,
26984,DNge115,DNge115,2,,
27001,DNge094,DNge094,1,,
27001,DNge094,DNge094,1,,
27041,DNg08,DNg08,4,,
27079,ANXXX072,ANXXX072,11,,
27113,DNge180,DNge180,3,,
27118,DNg08,DNg08,4,,
27135,DNge015,DNge015,3,,
27143,DNg07,DNg07,3,flight,Namiki 2022
27144,DNge092,DNge092,0,,
27170,DNge017,DNge017,1,,
27180,AN09B033,AN09B033,5,,
27254,DNg01_c,DNg01_c,11,,
27346,AN05B021,AN05B021,12,,
27373,AN03B009,AN03B009,11,,
27437,DNg07,DNg07,3,flight,Namiki 2022
27475,AN17B011,AN17B011,11,,
27490,DNge015,DNge015,3,,
27525,DNge094,DNge094,1,,
27525,DNge094,DNge094,1,,
27578,AN01B005,AN01B005,11,,
27598,DNp17,DNp17,1,steering?,
27607,DNge017,DNge017,1,,
27615,DNge115,DNge115,2,,
27626,DNge093,DNge093,3,,
27702,ANXXX013,ANXXX013,12,,
27714,ANXXX152,ANXXX152,6,,
27715,DNg08,DNg08,4,,
27735,DNge110,DNge110,3,,
27792,DNge093,DNge093,3,,
27797,AN09A007,AN09A007,11,,
27800,DNpe012_a,DNpe012_a,1,,
27816,ANXXX027,ANXXX027,12,,
27859,AN01B004,AN01B004,5,,
27952,AN12B017,AN12B017,11,,
27964,AN09B026,AN09B026,6,,
28000,DNg07,DNg07,3,flight,Namiki 2022
28001,DNge094,DNge094,1,,
28001,DNge094,DNge094,1,,
28084,AN05B095,AN05B095,11,,
28105,ANXXX154,ANXXX154,6,,
28131,AN06B088,AN06B088,6,,
28152,DNge180,DNge180,3,,
28165,AN08B084,AN08B084,6,,
28192,AN01B004,AN01B004,5,,
28255,ANXXX139,ANXXX139,7,,
28288,AN07B040,AN07B040,9,,
28414,DNge116,DNge116,0,,
28450,DNge153,DNge153,5,,
28455,ANXXX404,ANXXX404,4,,
28508,AN17A003,AN17A003,12,,
28519,DNg08,DNg08,4,,
28522,ANXXX169,ANXXX169,7,,
28579,DNg01_a,DNg01_a,1,,
28580,ANXXX178,ANXXX178,12,,
28584,ANXXX013,ANXXX013,12,,
28602,DNg01_b,DNg01_b,1,,
28653,ANXXX136,ANXXX136,8,,
28663,AN18B032,AN18B032,11,,
28678,DNg110,DNg110,3,,
28683,ANXXX170,ANXXX170,12,,
28687,DNge115,DNge115,2,,
28756,DNg08,DNg08,4,,
28826,AN09B009,AN09B009,12,,
28852,AN17A018,AN17A018,12,,
28856,AN09B009,AN09B009,12,,
28901,ANXXX136,ANXXX136,8,,
28905,DNg02_a,DNg02_a,3,flight,Namiki 2022
28929,AN19B042,AN19B042,6,,
28940,DNg94,DNg94,1,,
28949,DNg07,DNg07,3,flight,Namiki 2022
28961,DNge116,DNge116,0,,
28967,AN01B005,AN01B005,11,,
29059,DNge115,DNge115,2,,
29086,DNge023,DNge023,7,,
29158,DNge085,DNge085,0,,
29188,DNge108,DNge108,1,,
29234,ANXXX202,ANXXX202,8,,
29242,DNge153,DNge153,5,,
29304,AN17A003,AN17A003,12,,
29310,DNg06,DNg06,3,,
29334,AN09B018,AN09B018,7,,
29509,DNg07,DNg07,3,flight,Namiki 2022
29594,DNg08,DNg08,4,,
29609,DNg08,DNg08,4,,
29639,DNg05_b,DNg05_b,1,,
29643,AN17A018,AN17A018,12,,
29665,AN17A018,AN17A018,12,,
29685,DNp17,DNp17,1,steering?,
29770,ANXXX072,ANXXX072,11,,
29830,AN01B005,AN01B005,11,,
29854,DNpe015,DNpe015,1,,
29867,AN12B017,AN12B017,11,,
29908,AN04B023,AN04B023,11,,
29923,AN19B044,AN19B044,0,,
29930,AN06B075,AN06B075,2,,
29934,DNpe012_a,DNpe012_a,1,,
30016,AN07B013,AN07B013,12,,
30022,AN19B042,AN19B042,6,,
30051,AN06B023,AN06B023,1,,
30088,AN13B002,AN13B002,5,,
30095,AN09B033,AN09B033,5,,
30119,AN06B023,AN06B023,1,,
30161,DNg36_b,DNg36_b,2,,
30212,AN03B050,AN03B050,0,,
30228,DNg02_a,DNg02_a,3,flight,Namiki 2022
30231,ANXXX200,ANXXX200,0,,
30346,AN17A062,AN17A062,12,,
30379,AN09B031,AN09B031,11,,
30465,DNge134,DNge134,2,,
30497,AN09B028,AN09B028,12,,
30503,DNpe015,DNpe015,1,,
30574,ANXXX338,ANXXX338,6,,
30577,AN10B029,AN10B029,2,,
30581,ANXXX049,ANXXX049,11,,
30624,AN08B022,AN08B022,11,,
30660,AN19B010,AN19B010,11,,
30664,AN14A003,AN14A003,6,,
30688,AN05B100,AN05B100,12,,
30705,AN17A009,AN17A009,12,,
30777,AN19B004,AN19B004,9,,
30789,AN08B009,AN08B009,11,,
30827,DNg36_b,DNg36_b,2,,
30837,AN03B094,AN03B094,1,,
30862,AN17A014,AN17A014,12,,
30889,AN01B004,AN01B004,5,,
30904,AN07B021,AN07B021,3,,
30921,AN08B023,AN08B023,12,,
30929,DNge117,DNge117,1,,
30957,DNpe015,DNpe015,1,,
31054,AN10B027,AN10B027,2,,
31059,DNpe054,DNpe054,1,,
31103,AN18B002,AN18B002,11,,
31180,AN09B036,AN09B036,12,,
31227,AN07B005,AN07B005,12,,
31264,DNpe009,DNpe009,1,,
31276,AN06B075,AN06B075,2,,
31298,DNge009,DNge009,9,,
31327,DNge108,DNge108,1,,
31334,AN08B009,AN08B009,11,,
31338,DNge108,DNge108,1,,
31362,AN18B032,AN18B032,11,,
31381,DNg08,DNg08,4,,
31387,AN17A014,AN17A014,12,,
31407,AN05B095,AN05B095,11,,
31421,DNg07,DNg07,3,flight,Namiki 2022
31474,AN07B035,AN07B035,6,,
31567,AN06B088,AN06B088,6,,
31609,DNge114,DNge114,2,,
31641,DNg02_a,DNg02_a,3,flight,Namiki 2022
31667,AN17A009,AN17A009,12,,
31712,ANXXX150,ANXXX150,7,reproduction,Feng 2014
31760,ANXXX049,ANXXX049,11,,
31769,DNge115,DNge115,2,,
31790,DNg18_b,DNg18_b,1,,
31825,DNge024,DNge024,9,,
31896,AN18B002,AN18B002,11,,
31932,DNge009,DNge009,9,,
31952,AN02A016,AN02A016,6,,
31966,AN10B027,AN10B027,2,,
31987,DNpe015,DNpe015,1,,
32016,AN01A049,AN01A049,7,,
32040,ANXXX214,ANXXX214,7,,
32085,AN09B018,AN09B018,7,,
32094,AN17B011,AN17B011,11,,
32127,AN03B011,AN03B011,11,,
32166,DNpe012_a,DNpe012_a,1,,
32193,AN17A018,AN17A018,12,,
32255,AN08B034,AN08B034,6,,
32263,DNpe008,DNpe008,2,,
32288,DNpe015,DNpe015,1,,
32324,AN08B074,AN08B074,6,song,Yu 2010
32413,DNg12_f,DNg12_f,2,ventral head grooming and front leg rubbing,Guo 2022
32414,AN10B029,AN10B029,2,,
32464,AN06B015,AN06B015,11,,
32556,AN07B035,AN07B035,6,,
32592,AN10B027,AN10B027,2,,
32608,AN19B044,AN19B044,0,,
32630,AN17A031,AN17A031,11,,
32645,AN17A014,AN17A014,12,,
32651,ANXXX169,ANXXX169,7,,
32680,DNg36_b,DNg36_b,2,,
32832,DNg05_c,DNg05_c,3,,
32881,AN10B027,AN10B027,2,,
32886,AN10B024,AN10B024,11,turning,Chen 2023
32930,AN05B100,AN05B100,12,,
32949,AN17A014,AN17A014,12,,
32961,DNpe008,DNpe008,2,,
33007,DNp17,DNp17,1,steering?,
33037,DNp69,DNp69,8,,
33116,DNge089,DNge089,3,,
33220,AN03B009,AN03B009,11,,
33238,AN07B040,AN07B040,9,,
33283,AN06B044,AN06B044,1,,
33333,DNg02_g,DNg02_g,1,flight,Namiki 2022
33335,DNpe024,DNpe024,10,,
33358,DNge116,DNge116,0,,
33400,AN08B016,AN08B016,6,,
33424,DNg02_b,DNg02_b,1,flight,Namiki 2022
33487,AN08B074,AN08B074,6,song,Yu 2010
33596,AN05B106,AN05B106,5,,
33683,DNge115,DNge115,2,,
33710,AN10B024,AN10B024,11,turning,Chen 2023
33729,AN07B052,AN07B052,0,,
33788,DNpe014,DNpe014,10,,
33799,AN10B015,AN10B015,12,,
33829,DNg83,DNg83,4,,
33851,DNg05_c,DNg05_c,3,,
33876,DNge085,DNge085,0,,
33892,AN03B011,AN03B011,11,,
33905,AN07B015,AN07B015,9,,
34023,DNp17,DNp17,1,steering?,
34031,DNge114,DNge114,2,,
34162,DNge114,DNge114,2,,
34231,AN16B078_d,AN16B078_d,0,,
34292,DNge087,DNge087,0,,
34332,AN07B015,AN07B015,9,,
34462,AN06B044,AN06B044,1,,
34468,DNpe015,DNpe015,1,,
34474,DNge089,DNge089,3,,
34539,AN10B027,AN10B027,2,,
34569,DNpe008,DNpe008,2,,
34590,DNge182,DNge182,11,,
34649,DNge179,DNge179,0,,
34664,DNge154,DNge154,3,,
34667,AN08B074,AN08B074,6,song,Yu 2010
34683,AN09B037,AN09B037,7,,
34719,AN16B078_a,AN16B078_a,0,,
34758,ANXXX027,ANXXX027,12,,
34797,AN10B029,AN10B029,2,,
34830,DNg36_b,DNg36_b,2,,
34887,DNpe015,DNpe015,1,,
35136,ANXXX099,ANXXX099,7,,
35153,DNpe054,DNpe054,1,,
35232,AN01B005,AN01B005,11,,
35233,DNg53,DNg53,0,,
35345,DNge024,DNge024,9,,
35371,AN08B099_f,AN08B099_f,6,,
35394,AN19B044,AN19B044,0,,
35398,DNp17,DNp17,1,steering?,
35409,AN08B049,AN08B049,11,,
35440,AN08B016,AN08B016,6,,
35441,AN08B074,AN08B074,6,song,Yu 2010
35469,DNge009,DNge009,9,,
35505,AN07B024,AN07B024,11,,
35517,AN08B066,AN08B066,12,,
35519,DNpe015,DNpe015,1,,
35621,AN17A062,AN17A062,12,,
35630,DNp17,DNp17,1,steering?,
35714,AN01B011,AN01B011,11,,
35899,DNpe008,DNpe008,2,,
35920,ANXXX145,ANXXX145,11,,
35921,AN09B030,AN09B030,12,,
35966,AN17A015,AN17A015,12,,
35988,DNg02_a,DNg02_a,3,flight,Namiki 2022
36102,DNge136,DNge136,8,,
36172,DNg06,DNg06,3,,
36260,DNg18_b,DNg18_b,1,,
36263,DNge116,DNge116,0,,
36371,AN23B002,AN23B002,12,,
36379,DNg12_b,DNg12_b,0,ventral head grooming and front leg rubbing,Guo 2022
36475,ANXXX145,ANXXX145,11,,
36477,AN01B005,AN01B005,11,,
36541,DNge078,DNge078,9,antennal grooming,"Braun 2024?, Hampel 2015"
36593,AN08B023,AN08B023,12,,
36623,DNge085,DNge085,0,,
36631,DNg05_b,DNg05_b,1,,
36667,AN09B020,AN09B020,12,,
36671,AN08B057,AN08B057,6,,
36691,ANXXX130,ANXXX130,6,,
36721,DNpe054,DNpe054,1,,
36849,AN08B074,AN08B074,6,song,Yu 2010
36930,AN19B001,AN19B001,8,,
37025,DNg03,DNg03,1,,
37066,AN08B049,AN08B049,11,,
37071,DNge179,DNge179,0,,
37098,DNpe057,DNpe057,2,,
37135,DNg02_b,DNg02_b,1,flight,Namiki 2022
37163,DNpe008,DNpe008,2,,
37199,AN18B025,AN18B025,0,,
37212,DNpe008,DNpe008,2,,
37217,AN07B005,AN07B005,12,,
37229,AN07B043,AN07B043,6,,
37310,DNpe041,DNpe041,10,,
37363,AN07B035,AN07B035,6,,
37406,DNge009,DNge009,9,,
37417,ANXXX145,ANXXX145,11,,
37422,vMS16,vMS16,11,,
37530,AN18B053,AN18B053,6,,
37683,DNge114,DNge114,2,,
37686,DNg12_b,DNg12_b,0,ventral head grooming and front leg rubbing,Guo 2022
37743,AN05B069,AN05B069,3,,
37779,AN05B050_c,AN05B050_c,11,,
37876,AN17A003,AN17A003,12,,
37942,AN08B049,AN08B049,11,,
37979,AN09B018,AN09B018,7,,
38005,AN09B030,AN09B030,12,,
38007,AN05B107,AN05B107,12,,
38035,AN07B052,AN07B052,0,,
38064,DNg07,DNg07,3,flight,Namiki 2022
38071,ANXXX200,ANXXX200,0,,
38191,DNge085,DNge085,0,,
38322,AN05B021,AN05B021,12,,
38327,AN10B029,AN10B029,2,,
38368,AN16B078_c,AN16B078_c,0,,
38415,AN08B099_f,AN08B099_f,6,,
38416,DNpe008,DNpe008,2,,
38465,DNge089,DNge089,3,,
38483,AN07B072_e,AN07B072_e,0,,
38616,AN05B106,AN05B106,5,,
38685,AN08B034,AN08B034,6,,
38731,DNge179,DNge179,0,,
38757,DNpe008,DNpe008,2,,
38781,DNpe029,DNpe029,5,,
38796,DNg92_b,DNg92_b,1,,
38833,AN19B044,AN19B044,0,,
38848,DNge089,DNge089,3,,
38850,AN17A047,AN17A047,12,,
38926,ANXXX130,ANXXX130,6,,
39014,DNge126,DNge126,1,,
39026,AN05B046,AN05B046,12,,
39071,DNge094,DNge094,1,,
39071,DNge094,DNge094,1,,
39082,ANXXX169,ANXXX169,7,,
39115,AN08B084,AN08B084,6,,
39130,DNge071,DNge071,0,,
39143,AN09B006,AN09B006,12,,
39248,DNg03,DNg03,1,,
39283,DNg36_b,DNg36_b,2,,
39376,AN06A016,AN06A016,0,,
39537,ANXXX254,ANXXX254,7,,
39558,DNpe057,DNpe057,2,,
39565,DNpe029,DNpe029,5,,
39580,AN08B053,AN08B053,12,,
39640,DNge126,DNge126,1,,
39695,AN09B006,AN09B006,12,,
39735,DNg03,DNg03,1,,
39736,AN05B052,AN05B052,11,,
39774,DNpe008,DNpe008,2,,
39794,ANXXX084,ANXXX084,7,,
39852,DNge020,DNge020,9,,
39864,ANXXX296,ANXXX296,5,,
39880,IN27X001,IN27X001,8,,
39887,DNge085,DNge085,0,,
39941,AN10B029,AN10B029,2,,
40001,DNge119,DNge119,11,,
40114,AN05B100,AN05B100,12,,
40157,DNg03,DNg03,1,,
40218,AN06B039,AN06B039,11,,
40248,DNpe008,DNpe008,2,,
40302,AN07B024,AN07B024,11,,
40361,DNge024,DNge024,9,,
40447,DNg79,DNg79,10,,
40549,DNg03,DNg03,1,,
40588,AN10B029,AN10B029,2,,
40623,DNg18_b,DNg18_b,1,,
40683,DNge102,DNge102,11,,
40700,DNge094,DNge094,1,,
40700,DNge094,DNge094,1,,
40701,DNg12_b,DNg12_b,0,ventral head grooming and front leg rubbing,Guo 2022
40732,AN08B015,AN08B015,11,,
40773,AN01A014,AN01A014,9,,
40782,DNpe008,DNpe008,2,,
40792,DNge094,DNge094,1,,
40792,DNge094,DNge094,1,,
40877,ANXXX005,ANXXX005,12,,
40893,ANXXX254,ANXXX254,7,,
40917,AN16B078_c,AN16B078_c,0,,
40934,DNpe008,DNpe008,2,,
40959,DNge089,DNge089,3,,
41007,AN23B026,AN23B026,6,,
41039,AN08B099_i,AN08B099_i,6,,
41101,AN07B005,AN07B005,12,,
41107,AN07B035,AN07B035,6,,
41114,AN08B015,AN08B015,11,,
41184,AN09B013,AN09B013,12,,
41268,,na_4,12,,
41319,DNge085,DNge085,0,,
41337,AN05B062,AN05B062,11,,
41346,DNge094,DNge094,1,,
41346,DNge094,DNge094,1,,
41414,AN08B066,AN08B066,12,,
41594,AN05B096,AN05B096,12,,
41598,ANXXX084,ANXXX084,7,,
41681,AN08B074,AN08B074,6,song,Yu 2010
41705,DNpe008,DNpe008,2,,
41746,AN08B049,AN08B049,11,,
41824,AN23B026,AN23B026,6,,
41951,DNpe008,DNpe008,2,,
41969,DNge085,DNge085,0,,
42002,DNge176,DNge176,1,,
42051,DNpe054,DNpe054,1,,
42088,AN07B052,AN07B052,0,,
42102,DNge108,DNge108,1,,
42125,DNpe008,DNpe008,2,,
42148,AN17A031,AN17A031,11,,
42178,DNg110,DNg110,3,,
42199,AN03B039,AN03B039,2,,
42206,DNge179,DNge179,0,,
42226,DNpe008,DNpe008,2,,
42345,ANXXX099,ANXXX099,7,,
42428,AN05B107,AN05B107,12,,
42465,DNg06,DNg06,3,,
42467,AN17A003,AN17A003,12,,
42529,AN05B062,AN05B062,11,,
42580,ANXXX092,ANXXX092,12,,
42681,AN06B039,AN06B039,11,,
42685,AN12B055,AN12B055,3,,
42692,ANXXX202,ANXXX202,8,,
42696,AN07B043,AN07B043,6,,
42780,DNpe054,DNpe054,1,,
42792,DNge094,DNge094,1,,
42792,DNge094,DNge094,1,,
43003,AN12B055,AN12B055,3,,
43153,AN09B029,AN09B029,12,,
43210,AN05B052,AN05B052,11,,
43340,AN09B021,AN09B021,12,,
43365,AN07B052,AN07B052,0,,
43436,AN19B004,AN19B004,9,,
43473,AN05B078,AN05B078,6,,
43627,AN07B049,AN07B049,0,,
43649,AN26X004,AN26X004,6,,
43682,AN19A019,AN19A019,9,,
43697,AN09B033,AN09B033,5,,
43716,AN09B020,AN09B020,12,,
43730,DNg10,DNg10,0,,
43782,AN01B014,AN01B014,5,,
43839,AN17A024,AN17A024,12,,
43940,AN16B078_c,AN16B078_c,0,,
44315,ANXXX410,ANXXX410,6,,
44319,AN19B015,AN19B015,9,,
44393,ANXXX007,ANXXX007,2,,
44409,AN01B011,AN01B011,11,,
44445,AN05B062,AN05B062,11,,
44495,ANXXX074,ANXXX074,7,,
44502,DNge071,DNge071,0,,
44529,AN07B078_b,AN07B078_b,2,,
44650,DNg10,DNg10,0,,
44659,DNg10,DNg10,0,,
44665,ANXXX410,ANXXX410,6,,
44667,AN05B052,AN05B052,11,,
44826,DNg10,DNg10,0,,
44836,DNg12_b,DNg12_b,0,ventral head grooming and front leg rubbing,Guo 2022
44847,AN14A003,AN14A003,6,,
44887,AN19B032,AN19B032,12,,
44917,ANXXX037,ANXXX037,11,,
44952,DNge071,DNge071,0,,
44960,AN08B053,AN08B053,12,,
44980,DNg03,DNg03,1,,
44992,AN19A018,AN19A018,11,halting,Sapkal 2024
45062,AN18B025,AN18B025,0,,
45139,AN19B039,AN19B039,0,,
45311,ANXXX084,ANXXX084,7,,
45366,AN07B049,AN07B049,0,,
45501,AN19B009,AN19B009,9,,
45757,DNg92_b,DNg92_b,1,,
45843,AN17A024,AN17A024,12,,
45906,DNg18_b,DNg18_b,1,,
45915,DNg10,DNg10,0,,
46011,DNge020,DNge020,9,,
46086,,na_5,11,,
46164,AN07B052,AN07B052,0,,
46228,DNg10,DNg10,0,,
46240,AN04A001,AN04A001,12,,
46322,AN16B078_d,AN16B078_d,0,,
46348,AN17A014,AN17A014,12,,
46359,AN05B063,AN05B063,11,,
46376,AN17B002,AN17B002,4,,
46380,DNge024,DNge024,9,,
46466,AN05B023a,AN05B023a,5,,
46515,AN09B042,AN09B042,7,,
46578,DNg10,DNg10,0,,
46808,AN12B076,AN12B076,3,,
46875,AN12A017,AN12A017,9,,
46961,AN19A018,AN19A018,11,halting,Sapkal 2024
47102,DNg12_b,DNg12_b,0,ventral head grooming and front leg rubbing,Guo 2022
47277,AN11B008,AN11B008,0,,
47285,DNg12_b,DNg12_b,0,ventral head grooming and front leg rubbing,Guo 2022
47311,AN12B076,AN12B076,3,,
47383,DNg18_a,DNg18_a,2,,
47402,DNg10,DNg10,0,,
47409,AN19B022,AN19B022,11,,
47449,AN05B068,AN05B068,7,,
47468,AN05B063,AN05B063,11,,
47521,AN16B116,AN16B116,0,,
47572,AN08B023,AN08B023,12,,
47608,ANXXX007,ANXXX007,2,,
47659,AN05B096,AN05B096,12,,
47693,DNpe036,DNpe036,8,,
48408,DNg12_b,DNg12_b,0,ventral head grooming and front leg rubbing,Guo 2022
48535,DNge071,DNge071,0,,
48555,AN17A068,AN17A068,12,,
48565,DNge071,DNge071,0,,
48575,AN09B042,AN09B042,7,,
48618,DNp17,DNp17,1,steering?,
48633,AN18B053,AN18B053,6,,
48777,AN16B078_d,AN16B078_d,0,,
48824,AN19B010,AN19B010,11,,
48877,AN16B078_d,AN16B078_d,0,,
48924,DNg10,DNg10,0,,
48949,DNg10,DNg10,0,,
49106,,na_6,6,,
49136,AN07B078_a,AN07B078_a,2,,
49164,AN08B023,AN08B023,12,,
49210,DNpe011,DNpe011,7,,
49243,ANXXX214,ANXXX214,7,,
49246,AN19A019,AN19A019,9,,
49310,DNge009,DNge009,9,,
49624,DNg03,DNg03,1,,
49690,DNge085,DNge085,0,,
49724,AN05B050_c,AN05B050_c,11,,
49928,DNge071,DNge071,0,,
50028,AN08B023,AN08B023,12,,
50107,AN07B052,AN07B052,0,,
50191,ANXXX007,ANXXX007,2,,
50240,AN12B055,AN12B055,3,,
50285,AN17A047,AN17A047,12,,
50494,ANXXX007,ANXXX007,2,,
50570,AN07B101_b,AN07B101_b,2,,
50595,AN08B096,AN08B096,2,,
50664,DNge071,DNge071,0,,
50881,AN12B017,AN12B017,11,,
50921,AN07B041,AN07B041,2,,
50992,AN10B025,AN10B025,9,,
51024,DNg03,DNg03,1,,
51057,AN23B002,AN23B002,12,,
51068,AN17A024,AN17A024,12,,
51188,DNg18_a,DNg18_a,2,,
51200,AN07B041,AN07B041,2,,
51273,AN07B101_b,AN07B101_b,2,,
51290,AN05B078,AN05B078,6,,
51393,AN07B049,AN07B049,0,,
51494,AN08B081,AN08B081,6,,
51570,AN07B041,AN07B041,2,,
51597,ANXXX264,ANXXX264,12,,
52104,AN09B023,AN09B023,12,,
52112,ANXXX074,ANXXX074,7,,
52122,AN16B078_c,AN16B078_c,0,,
52221,AN02A022,AN02A022,0,,
52419,AN19B039,AN19B039,0,,
52437,AN08B099_a,AN08B099_a,6,,
52450,AN01B014,AN01B014,5,,
52543,AN08B081,AN08B081,6,,
52665,AN12B008,AN12B008,11,,
52770,DNge020,DNge020,9,,
53056,AN08B059,AN08B059,6,wing vibration,Lillvis 2024
53059,AN07B041,AN07B041,2,,
53514,DNpe008,DNpe008,2,,
53581,AN09B021,AN09B021,12,,
53588,AN01A006,AN01A006,11,,
53696,AN07B078_b,AN07B078_b,2,,
53762,AN07B049,AN07B049,0,,
53821,DNge020,DNge020,9,,
54001,AN09B032,AN09B032,12,,
54021,DNpe054,DNpe054,1,,
54115,AN07B025,AN07B025,6,,
54230,AN05B058,AN05B058,12,,
54278,DNg03,DNg03,1,,
54324,AN07B072_e,AN07B072_e,0,,
54542,AN07B101_c,AN07B101_c,2,,
54604,AN02A022,AN02A022,0,,
54774,ANXXX169,ANXXX169,7,,
54923,ANXXX380,ANXXX380,2,,
55021,DNg12_e,DNg12_e,9,ventral head grooming and front leg rubbing,Guo 2022
55185,AN17A024,AN17A024,12,,
55370,DNge045,DNge045,6,,
55375,AN07B049,AN07B049,0,,
55428,AN12B017,AN12B017,11,,
55451,AN08B059,AN08B059,6,wing vibration,Lillvis 2024
55453,AN05B081,AN05B081,11,,
55546,DNg01_c,DNg01_c,11,,
55576,AN12B008,AN12B008,11,,
55579,,na_7,7,,
55763,DNpe011,DNpe011,7,,
55795,AN10B025,AN10B025,9,,
56057,DNpe011,DNpe011,7,,
56138,AN19B009,AN19B009,9,,
56214,DNg03,DNg03,1,,
56218,AN17A024,AN17A024,12,,
56233,AN07B025,AN07B025,6,,
56385,AN05B050_c,AN05B050_c,11,,
56511,AN07B101_b,AN07B101_b,2,,
56587,DNg36_b,DNg36_b,2,,
56630,AN05B049_c,AN05B049_c,3,,
56660,AN07B049,AN07B049,0,,
56679,ANXXX075,ANXXX075,12,,
56710,AN01A021,AN01A021,7,,
56906,AN09B023,AN09B023,12,,
56930,AN07B072_e,AN07B072_e,0,,
57190,AN18B020,AN18B020,0,,
57245,AN08B098,AN08B098,6,,
57335,INXXX063,INXXX063,11,,
57382,AN01B004,AN01B004,5,,
57644,AN07B049,AN07B049,0,,
57732,AN06A017,AN06A017,0,,
57774,AN06A017,AN06A017,0,,
57776,DNge020,DNge020,9,,
58156,AN01A049,AN01A049,7,,
58229,AN01A006,AN01A006,11,,
58298,AN16B078_a,AN16B078_a,0,,
58394,AN09A005,AN09A005,6,,
58581,DNpe015,DNpe015,1,,
58594,AN17A073,AN17A073,6,,
58609,AN19B009,AN19B009,9,,
58667,AN07B101_c,AN07B101_c,2,,
58725,AN09B009,AN09B009,12,,
58772,AN08B099_j,AN08B099_j,6,,
59262,AN01B011,AN01B011,11,,
59387,AN05B023a,AN05B023a,5,,
59703,AN26X004,AN26X004,6,,
60041,ANXXX007,ANXXX007,2,,
60372,AN05B049_c,AN05B049_c,3,,
60511,AN08B099_g,AN08B099_g,6,,
61011,AN18B053,AN18B053,6,,
61625,AN07B078_a,AN07B078_a,2,,
62005,AN12B089,AN12B089,6,,
62405,DNg39,DNg39,7,,
62677,AN05B063,AN05B063,11,,
62760,AN03B095,AN03B095,0,,
62810,AN08B023,AN08B023,12,,
62884,AN02A046,AN02A046,2,,
63109,AN18B020,AN18B020,0,,
63154,AN16B078_c,AN16B078_c,0,,
63287,DNg12_b,DNg12_b,0,ventral head grooming and front leg rubbing,Guo 2022
63539,ANXXX023,ANXXX023,0,,
63701,DNd02,DNd02,10,"walking related, slow locomotion, octopamine","Babski 2024, Cande, J. 2018"
63718,DNg10,DNg10,0,,
63939,AN06A030,AN06A030,6,,
63963,AN07B049,AN07B049,0,,
64108,AN08B099_h,AN08B099_h,6,,
64257,AN08B089,AN08B089,6,,
64315,ANXXX084,ANXXX084,7,,
64444,AN09B030,AN09B030,12,,
64528,AN07B072_e,AN07B072_e,0,,
64873,AN09B035,AN09B035,12,,
64916,AN01B004,AN01B004,5,,
65170,AN03B095,AN03B095,0,,
65465,AN18B053,AN18B053,6,,
65577,AN08B059,AN08B059,6,wing vibration,Lillvis 2024
66084,AN02A046,AN02A046,2,,
66264,AN18B053,AN18B053,6,,
66284,DNg47,DNg47,9,,
66446,AN06B068,AN06B068,2,,
66518,AN09B009,AN09B009,12,,
66800,AN04A001,AN04A001,12,,
67038,AN08B089,AN08B089,6,,
67107,DNg18_b,DNg18_b,1,,
67239,ANXXX024,ANXXX024,12,,
67529,AN07B011,AN07B011,11,,
67824,AN16B078_d,AN16B078_d,0,,
67951,AN06B068,AN06B068,2,,
67972,ANXXX200,ANXXX200,0,,
67982,DNge013,DNge013,8,,
68005,DNg82,DNg82,1,,
68642,AN16B112,AN16B112,0,,
68651,AN05B078,AN05B078,6,,
69173,DNpe018,DNpe018,10,,
69211,AN09B030,AN09B030,12,,
69409,DNg06,DNg06,3,,
69759,AN11B008,AN11B008,0,,
70004,AN07B072_e,AN07B072_e,0,,
70198,AN07B069_b,AN07B069_b,0,,
70636,ANXXX024,ANXXX024,12,,
70651,AN09A005,AN09A005,6,,
71162,AN08B095,AN08B095,6,,
71245,AN05B071,AN05B071,11,,
71282,AN07B042,AN07B042,0,,
71633,DNpe015,DNpe015,1,,
71722,AN07B101_a,AN07B101_a,6,,
71940,AN14A003,AN14A003,6,,
71953,DNg06,DNg06,3,,
72013,AN09B035,AN09B035,12,,
72021,AN12B080,AN12B080,6,,
72215,AN05B015,AN05B015,7,,
72401,IN06B017,IN06B017,0,,
72661,AN19B046,AN19B046,0,,
72959,AN08B099_b,AN08B099_b,6,,
73179,AN00A009,AN00A009,9,,
73541,DNg18_b,DNg18_b,1,,
73606,ANXXX338,ANXXX338,6,,
73615,AN07B069_b,AN07B069_b,0,,
73753,AN07B003,AN07B003,11,,
73864,AN05B056,AN05B056,12,,
74105,AN17B005,AN17B005,11,,
74133,AN19B059,AN19B059,0,,
74183,AN08B099_g,AN08B099_g,6,,
74389,AN06B031,AN06B031,6,,
74561,AN19B010,AN19B010,11,,
74742,AN19A018,AN19A018,11,halting,Sapkal 2024
75140,AN17A015,AN17A015,12,,
75194,AN07B069_b,AN07B069_b,0,,
75729,AN07B011,AN07B011,11,,
75754,AN19B009,AN19B009,9,,
75833,AN08B109,AN08B109,6,,
75920,AN08B111,AN08B111,2,,
75938,AN08B109,AN08B109,6,,
76294,AN08B098,AN08B098,6,,
76363,AN08B101,AN08B101,6,,
76367,AN08B101,AN08B101,6,,
76512,AN08B106,AN08B106,2,,
76611,AN08B111,AN08B111,2,,
76985,AN19B022,AN19B022,11,,
